,Make,Model,price,Doors,Riding Capacity,Overall Length (mm),Overall Width (mm),Overall Height (mm),Wheelbase (mm),Weight (kg),Maximum Power (kW),Displacement (cc),Bore (mm),Stroke (mm),Fuel Tank Equipment (L),year of launch,displacement-based class
1736,Mazda,Mazda Cx-5,3526200,5,5,4545,1840,1690,2700,1680,140,2188,860,942,58,2018,mid-range
1737,Mitsubishi,Mitsubishi Galant Fortis,2520000,4,5,4570,1760,1490,2635,1440,113,1998,860,860,55,2008,mid-range
1738,Mitsubishi,Mitsubishi Grandis,2701650,5,7,4755,1795,1655,2830,1700,121,2378,870,1000,65,2004,mid-range
1739,Mitsubishi,Mitsubishi Grandis,2449650,5,6,4755,1795,1655,2830,1620,121,2378,870,1000,65,2004,mid-range
1740,Mitsubishi,Mitsubishi Grandis,2688000,5,7,4780,1795,1655,2830,1730,121,2378,870,1000,65,2007,mid-range
1741,Mitsubishi,Mitsubishi Grandis,2667000,5,7,4780,1795,1655,2830,1660,121,2378,870,1000,65,2007,mid-range
1742,Mitsubishi,Mitsubishi Grandis,2688000,5,6,4780,1795,1655,2830,1740,121,2378,870,1000,65,2005,mid-range
1743,Mitsubishi,Mitsubishi Galant Fortis,2982000,4,5,4570,1760,1490,2635,1530,177,1998,860,860,55,2008,mid-range
1744,Mitsubishi,Mitsubishi Galant Sigma,1641000,4,5,4660,1695,1375,2600,1200,69,1795,806,880,60,1989,mid-range
1745,Mitsubishi,Mitsubishi Galant Fortis,2436000,4,5,4570,1760,1490,2635,1440,113,1998,860,860,55,2007,mid-range
1746,Mitsubishi,Mitsubishi GTO,3098000,3,4,4590,1840,1285,2470,1650,165,2972,911,760,75,1996,mid-range
1747,Mitsubishi,Mitsubishi GTO,3820000,3,4,4565,1840,1285,2470,1710,165,2972,911,760,75,1992,mid-range
1748,Mitsubishi,Mitsubishi Galant Fortis,2226000,4,5,4570,1760,1490,2635,1340,113,1998,860,860,59,2007,mid-range
1749,Mitsubishi,Mitsubishi Grandis,2457000,5,7,4780,1795,1655,2830,1720,121,2378,870,1000,65,2005,mid-range
1750,Mitsubishi,Mitsubishi Galant Fortis,2992500,4,5,4570,1760,1490,2635,1530,177,1998,860,860,55,2009,mid-range
1751,Mitsubishi,Mitsubishi Galant Fortis,2005500,4,5,4570,1760,1490,2635,1330,102,1798,860,774,59,2009,mid-range
1752,Mitsubishi,Mitsubishi Grandis,3069150,5,7,4755,1795,1655,2830,1700,121,2378,870,1000,65,2004,mid-range
1753,Mitsubishi,Mitsubishi Grandis,2667000,5,7,4755,1835,1685,2830,1690,121,2378,870,1000,65,2005,mid-range
1754,Mitsubishi,Mitsubishi Galant Fortis,2236500,4,5,4570,1760,1490,2635,1410,113,1998,860,860,55,2008,mid-range
1755,Mitsubishi,Mitsubishi Galant Fortis Sportback,2163000,5,5,4585,1760,1515,2635,1410,113,1998,860,860,59,2008,mid-range
1756,Mitsubishi,Mitsubishi Grandis,2622900,5,7,4755,1795,1655,2830,1620,121,2378,870,1000,65,2004,mid-range
1757,Mitsubishi,Mitsubishi GTO,4315000,3,4,4575,1840,1285,2470,1710,206,2972,911,760,75,1995,mid-range
1758,Mitsubishi,Mitsubishi Grandis,2205000,5,7,4780,1795,1655,2830,1640,121,2378,870,1000,65,2007,mid-range
1759,Mitsubishi,Mitsubishi Grandis,3111150,5,6,4755,1795,1655,2830,1700,121,2378,870,1000,65,2004,mid-range
1760,Mitsubishi,Mitsubishi Grandis,2278000,5,6,4755,1795,1655,2830,1620,121,2378,870,1000,65,2003,mid-range
1761,Mitsubishi,Mitsubishi Galant Fortis,2993000,4,5,4570,1760,1490,2635,1530,177,1998,860,860,55,2011,mid-range
1762,Mitsubishi,Mitsubishi GTO,3603000,3,4,4575,1840,1285,2470,1640,165,2972,911,760,75,1993,mid-range
1763,Mitsubishi,Mitsubishi Galant Fortis Sportback,1921500,5,5,4585,1760,1515,2635,1380,113,1998,860,860,59,2008,mid-range
1764,Mitsubishi,Mitsubishi Galant Fortis Sportback,2289600,5,5,4585,1760,1515,2635,1390,102,1798,860,774,59,2014,mid-range
1765,Mitsubishi,Mitsubishi Grandis,3069150,5,6,4755,1795,1655,2830,1700,121,2378,870,1000,65,2004,mid-range
1766,Mitsubishi,Mitsubishi Grandis,2874900,5,7,4755,1795,1655,2830,1700,121,2378,870,1000,65,2004,mid-range
1767,Mitsubishi,Mitsubishi Galant Sigma,1970000,4,5,4660,1695,1375,2600,1270,77,1998,747,760,60,1989,mid-range
1768,Mitsubishi,Mitsubishi Grandis,3087000,5,7,4775,1835,1685,2830,1770,121,2378,870,1000,65,2007,mid-range
1769,Mitsubishi,Mitsubishi GTO,3703000,3,4,4575,1840,1285,2470,1680,165,2972,911,760,75,1993,mid-range
1770,Mitsubishi,Mitsubishi Galant Fortis,2300000,4,5,4570,1760,1490,2635,1330,102,1798,860,774,59,2011,mid-range
1771,Mitsubishi,Mitsubishi Galant Fortis,1785000,4,5,4570,1760,1490,2635,1340,113,1998,860,860,59,2007,mid-range
1772,Mitsubishi,Mitsubishi GTO,3475000,3,4,4565,1840,1285,2470,1650,165,2972,911,760,75,1992,mid-range
1773,Mitsubishi,Mitsubishi Grandis,2439150,5,6,4755,1795,1655,2830,1700,121,2378,870,1000,65,2004,mid-range
1774,Mitsubishi,Mitsubishi Grandis,2923000,5,6,4755,1795,1655,2830,1700,121,2378,870,1000,65,2003,mid-range
1775,Mitsubishi,Mitsubishi Galant Sigma,2361000,4,5,4725,1695,1375,2600,1330,110,2972,911,760,60,1989,mid-range
1776,Mitsubishi,Mitsubishi Grandis,2963000,5,7,4755,1795,1655,2830,1700,121,2378,870,1000,65,2003,mid-range
1777,Mitsubishi,Mitsubishi GTO,4250000,3,4,4565,1840,1285,2470,1730,206,2972,911,760,75,1992,mid-range
1778,Mitsubishi,Mitsubishi Grandis,2391900,5,7,4755,1795,1655,2830,1620,121,2378,870,1000,65,2004,mid-range
1779,Mitsubishi,Mitsubishi Grandis,2205000,5,7,4780,1795,1655,2830,1640,121,2378,870,1000,65,2005,mid-range
1780,Mitsubishi,Mitsubishi Grandis,3087000,5,6,4780,1795,1655,2830,1740,121,2378,870,1000,65,2005,mid-range
1781,Mitsubishi,Mitsubishi Grandis,2373000,5,7,4775,1835,1670,2830,1660,121,2378,870,1000,65,2007,mid-range
1782,Mitsubishi,Mitsubishi Grandis,3087000,5,7,4780,1795,1655,2830,1740,121,2378,870,1000,65,2005,mid-range
1783,Mitsubishi,Mitsubishi GTO,3979000,3,4,4600,1840,1285,2470,1670,206,2972,911,760,75,1998,mid-range
1784,Mitsubishi,Mitsubishi Grandis,2278000,5,7,4755,1795,1655,2830,1620,121,2378,870,1000,65,2003,mid-range
1785,Mitsubishi,Mitsubishi GTO,4323000,3,4,4590,1840,1285,2470,1710,206,2972,911,760,75,1996,mid-range
1786,Mitsubishi,Mitsubishi Grandis,2667000,5,6,4755,1835,1685,2830,1690,121,2378,870,1000,65,2005,mid-range
1787,Mitsubishi,Mitsubishi Galant Sigma,2198000,4,5,4660,1695,1375,2600,1290,77,1998,747,760,60,1989,mid-range
1788,Mitsubishi,Mitsubishi Galant Fortis Sportback,2436000,5,5,4585,1760,1515,2635,1460,102,1798,860,774,55,2011,mid-range
1789,Mitsubishi,Mitsubishi Grandis,2643900,5,7,4755,1795,1655,2830,1700,121,2378,870,1000,65,2004,mid-range
1790,Mitsubishi,Mitsubishi Grandis,2333000,5,6,4755,1795,1655,2830,1620,121,2378,870,1000,65,2003,mid-range
1791,Mitsubishi,Mitsubishi Galant Fortis,2090000,4,5,4570,1760,1490,2635,1320,102,1798,860,774,59,2011,mid-range
1792,Mitsubishi,Mitsubishi Galant Fortis,2006000,4,5,4570,1760,1490,2635,1400,102,1798,860,774,55,2010,mid-range
1793,Mitsubishi,Mitsubishi GTO,3098000,3,4,4600,1840,1285,2470,1640,165,2972,911,760,75,1998,mid-range
1794,Mitsubishi,Mitsubishi GTO,3985000,3,4,4555,1840,1285,2470,1700,206,2972,911,760,75,1990,mid-range
1795,Mitsubishi,Mitsubishi Grandis,2772000,5,6,4780,1795,1640,2830,1740,121,2378,870,1000,65,2005,mid-range
1796,Mitsubishi,Mitsubishi Galant Fortis Sportback,3120685,5,5,4585,1760,1515,2635,1580,177,1998,860,860,55,2014,mid-range
1797,Mitsubishi,Mitsubishi Galant Fortis,2677500,4,5,4570,1760,1490,2635,1410,113,1998,860,860,55,2009,mid-range
1798,Mitsubishi,Mitsubishi Galant Fortis Sportback,2572000,5,5,4585,1760,1515,2635,1470,102,1798,860,774,55,2011,mid-range
1799,Mitsubishi,Mitsubishi Grandis,2333000,5,7,4755,1795,1655,2830,1620,121,2378,870,1000,65,2003,mid-range
1800,Mitsubishi,Mitsubishi Galant Fortis,2131500,4,5,4570,1760,1490,2635,1370,113,1998,860,860,59,2008,mid-range
1801,Mitsubishi,Mitsubishi Galant Fortis,2205000,4,5,4570,1760,1490,2635,1340,113,1998,860,860,59,2008,mid-range
1802,Mitsubishi,Mitsubishi Galant Fortis,1942500,4,5,4570,1760,1490,2635,1340,113,1998,860,860,59,2007,mid-range
1803,Mitsubishi,Mitsubishi Grandis,2439150,5,7,4755,1795,1655,2830,1700,121,2378,870,1000,65,2004,mid-range
1804,Mitsubishi,Mitsubishi Grandis,3111150,5,7,4755,1795,1655,2830,1700,121,2378,870,1000,65,2004,mid-range
1805,Mitsubishi,Mitsubishi Grandis,2498000,5,7,4755,1795,1655,2830,1620,121,2378,870,1000,65,2003,mid-range
1806,Mitsubishi,Mitsubishi Grandis,3111150,5,6,4755,1795,1655,2830,1700,121,2378,870,1000,65,2004,mid-range
1807,Mitsubishi,Mitsubishi Grandis,2391900,5,7,4755,1795,1655,2830,1620,121,2378,870,1000,65,2004,mid-range
1808,Mitsubishi,Mitsubishi Grandis,2323000,5,6,4755,1795,1655,2830,1700,121,2378,870,1000,65,2003,mid-range
1809,Mitsubishi,Mitsubishi Grandis,2566200,5,7,4755,1795,1640,2830,1630,121,2378,870,1000,65,2004,mid-range
1810,Mitsubishi,Mitsubishi Grandis,2982000,5,7,4755,1795,1655,2830,1700,121,2378,870,1000,65,2004,mid-range
1811,Mitsubishi,Mitsubishi Grandis,2187150,5,6,4755,1795,1655,2830,1620,121,2378,870,1000,65,2004,mid-range
1812,Mitsubishi,Mitsubishi Grandis,2604000,5,7,4775,1835,1685,2830,1680,121,2378,870,1000,65,2007,mid-range
1813,Mitsubishi,Mitsubishi Galant Fortis,2320500,4,5,4570,1760,1490,2635,1430,102,1798,860,774,55,2009,mid-range
1814,Mitsubishi,Mitsubishi Galant Fortis,1838000,4,5,4570,1760,1490,2635,1320,102,1798,860,774,59,2011,mid-range
1815,Mitsubishi,Mitsubishi Grandis,2940000,5,7,4755,1835,1685,2830,1690,121,2378,870,1000,65,2005,mid-range
1816,Mitsubishi,Mitsubishi Grandis,2723000,5,6,4755,1795,1655,2830,1620,121,2378,870,1000,65,2003,mid-range
1817,Mitsubishi,Mitsubishi Galant Sigma,2063000,4,5,4660,1695,1375,2600,1290,77,1998,747,760,60,1989,mid-range
1818,Mitsubishi,Mitsubishi GTO,3703000,3,4,4575,1840,1285,2470,1680,165,2972,911,760,75,1994,mid-range
1819,Mitsubishi,Mitsubishi GTO,3335000,3,4,4555,1840,1285,2470,1640,165,2972,911,760,75,1990,mid-range
1820,Mitsubishi,Mitsubishi Galant Sigma,2734000,4,5,4660,1695,1375,2600,1310,125,1997,850,880,60,1989,mid-range
1821,Mitsubishi,Mitsubishi Grandis,2498000,5,7,4755,1795,1655,2830,1620,121,2378,870,1000,65,2003,mid-range
1822,Mitsubishi,Mitsubishi GTO,3959000,3,4,4590,1840,1285,2470,1700,206,2972,911,760,75,1997,mid-range
1823,Mitsubishi,Mitsubishi Galant Fortis,2047500,4,5,4570,1760,1490,2635,1340,113,1998,860,860,59,2007,mid-range
1824,Mitsubishi,Mitsubishi Grandis,3024000,5,7,4780,1795,1655,2830,1740,121,2378,870,1000,65,2005,mid-range
1825,Mitsubishi,Mitsubishi Galant Fortis Sportback,2142000,5,5,4585,1760,1515,2635,1440,102,1798,860,774,55,2010,mid-range
1826,Mitsubishi,Mitsubishi Grandis,2643900,5,6,4755,1795,1655,2830,1700,121,2378,870,1000,65,2004,mid-range
1827,Mitsubishi,Mitsubishi GTO,3603000,3,4,4575,1840,1285,2470,1640,165,2972,911,760,75,1994,mid-range
1828,Mitsubishi,Mitsubishi Galant Fortis Sportback,3024000,5,5,4585,1760,1515,2635,1580,177,1998,860,860,55,2009,mid-range
1829,Mitsubishi,Mitsubishi GTO,4040000,3,4,4565,1840,1285,2470,1710,206,2972,911,760,75,1992,mid-range
1830,Mitsubishi,Mitsubishi Grandis,2604000,5,7,4755,1795,1640,2830,1630,121,2378,870,1000,65,2004,mid-range
1831,Mitsubishi,Mitsubishi Grandis,2835000,5,6,4780,1795,1655,2830,1660,121,2378,870,1000,65,2005,mid-range
1832,Mitsubishi,Mitsubishi Galant Fortis,1995000,4,5,4570,1760,1490,2635,1410,113,1998,860,860,55,2007,mid-range
1833,Mitsubishi,Mitsubishi Galant Fortis Sportback,1890000,5,5,4585,1760,1515,2635,1370,102,1798,860,774,59,2009,mid-range
1834,Mitsubishi,Mitsubishi GTO,3091000,3,4,4575,1840,1285,2470,1650,165,2972,911,760,75,1995,mid-range
1835,Mitsubishi,Mitsubishi Grandis,2859150,5,7,4755,1795,1655,2830,1620,121,2378,870,1000,65,2004,mid-range
1836,Mitsubishi,Mitsubishi Galant Fortis,2047500,4,5,4570,1760,1490,2635,1370,113,1998,860,860,59,2007,mid-range
1837,Mitsubishi,Mitsubishi Galant Sigma,1954000,4,5,4660,1695,1375,2600,1270,77,1998,747,760,60,1989,mid-range
1838,Mitsubishi,Mitsubishi Galant Fortis,2215500,4,5,4570,1760,1490,2635,1400,102,1798,860,774,55,2009,mid-range
1839,Mitsubishi,Mitsubishi Galant Fortis Sportback,2362000,5,5,4585,1760,1515,2635,1400,102,1798,860,774,59,2011,mid-range
1840,Mitsubishi,Mitsubishi Galant Fortis,2310000,4,5,4570,1760,1490,2635,1340,113,1998,860,860,59,2008,mid-range
1841,Mitsubishi,Mitsubishi Grandis,3111150,5,7,4755,1795,1655,2830,1700,121,2378,870,1000,65,2004,mid-range
1842,Mitsubishi,Mitsubishi Galant Fortis,2541000,4,5,4570,1760,1490,2635,1430,102,1798,860,774,55,2011,mid-range
1843,Mitsubishi,Mitsubishi Galant Fortis,3181000,4,5,4570,1760,1490,2635,1530,177,1998,860,860,55,2011,mid-range
1844,Mitsubishi,Mitsubishi GTO,4315000,3,4,4575,1840,1285,2470,1710,206,2972,911,760,75,1994,mid-range
1845,Mitsubishi,Mitsubishi Grandis,2391900,5,6,4755,1795,1655,2830,1620,121,2378,870,1000,65,2004,mid-range
1846,Mitsubishi,Mitsubishi Galant Fortis Sportback,2226000,5,5,4585,1760,1515,2635,1390,102,1798,860,774,59,2012,mid-range
1847,Mitsubishi,Mitsubishi Grandis,2573000,5,7,4755,1795,1655,2830,1700,121,2378,870,1000,65,2003,mid-range
1848,Mitsubishi,Mitsubishi Galant Fortis,2341500,4,5,4570,1760,1490,2635,1440,113,1998,860,860,55,2008,mid-range
1849,Mitsubishi,Mitsubishi Galant Fortis,1753500,4,5,4570,1760,1490,2635,1330,102,1798,860,774,59,2009,mid-range
1850,Mitsubishi,Mitsubishi Galant Fortis,2257500,4,5,4570,1760,1490,2635,1440,113,1998,860,860,55,2007,mid-range
1851,Mitsubishi,Mitsubishi Galant Fortis,2258000,4,5,4570,1760,1490,2635,1400,102,1798,860,774,55,2010,mid-range
1852,Mitsubishi,Mitsubishi Grandis,2643900,5,7,4755,1795,1655,2830,1700,121,2378,870,1000,65,2004,mid-range
1853,Mitsubishi,Mitsubishi Galant Fortis,2026500,4,5,4570,1760,1490,2635,1340,113,1998,860,860,59,2008,mid-range
1854,Mitsubishi,Mitsubishi Grandis,2835000,5,7,4780,1795,1655,2830,1660,121,2378,870,1000,65,2005,mid-range
1855,Mitsubishi,Mitsubishi GTO,2998000,3,4,4590,1840,1285,2470,1630,165,2972,911,760,75,1997,mid-range
1856,Mitsubishi,Mitsubishi Galant Fortis,2415000,4,5,4570,1760,1490,2635,1410,113,1998,860,860,55,2008,mid-range
1857,Mitsubishi,Mitsubishi Galant Fortis,1785000,4,5,4570,1760,1490,2635,1340,113,1998,860,860,59,2008,mid-range
1858,Mitsubishi,Mitsubishi Grandis,2730000,5,7,4755,1795,1655,2830,1620,121,2378,870,1000,65,2004,mid-range
1859,Mitsubishi,Mitsubishi Grandis,3069150,5,6,4755,1795,1655,2830,1700,121,2378,870,1000,65,2004,mid-range
1860,Mitsubishi,Mitsubishi Grandis,2391900,5,6,4755,1795,1655,2830,1620,121,2378,870,1000,65,2004,mid-range
1861,Mitsubishi,Mitsubishi Galant Sports,2570000,5,5,4705,1730,1460,2635,1480,158,1998,784,690,64,1994,mid-range
1862,Mitsubishi,Mitsubishi Galant Fortis,2331000,4,5,4570,1760,1490,2635,1360,102,1798,860,774,59,2011,mid-range
1863,Mitsubishi,Mitsubishi Grandis,2701650,5,6,4755,1795,1655,2830,1700,121,2378,870,1000,65,2004,mid-range
1864,Mitsubishi,Mitsubishi Grandis,2604000,5,6,4755,1795,1640,2830,1630,121,2378,870,1000,65,2004,mid-range
1865,Mitsubishi,Mitsubishi Galant Fortis Sportback,3126600,5,5,4585,1760,1515,2635,1580,177,1998,860,860,55,2014,mid-range
1866,Mitsubishi,Mitsubishi Galant Fortis,2110500,4,5,4570,1760,1490,2635,1360,102,1798,860,774,59,2009,mid-range
1867,Mitsubishi,Mitsubishi Galant Sigma,1861000,4,5,4660,1695,1375,2600,1250,77,1998,747,760,60,1989,mid-range
1868,Mitsubishi,Mitsubishi GTO,2998000,3,4,4600,1840,1285,2470,1600,165,2972,911,760,75,1998,mid-range
1869,Mitsubishi,Mitsubishi Grandis,3069150,5,7,4755,1795,1655,2830,1700,121,2378,870,1000,65,2004,mid-range
1870,Mitsubishi,Mitsubishi GTO,3980000,3,4,4575,1840,1285,2470,1650,206,2972,911,760,75,1995,mid-range
1871,Mitsubishi,Mitsubishi Grandis,2859150,5,6,4755,1795,1655,2830,1620,121,2378,870,1000,65,2004,mid-range
1872,Mitsubishi,Mitsubishi Grandis,2083000,5,6,4755,1795,1655,2830,1620,121,2378,870,1000,65,2003,mid-range
1873,Mitsubishi,Mitsubishi Grandis,3192000,5,7,4755,1835,1685,2830,1770,121,2378,870,1000,65,2005,mid-range
1874,Mitsubishi,Mitsubishi Galant Fortis Sportback,2226000,5,5,4585,1760,1515,2635,1390,102,1798,860,774,59,2011,mid-range
1875,Mitsubishi,Mitsubishi Grandis,2323000,5,7,4755,1795,1655,2830,1700,121,2378,870,1000,65,2003,mid-range
1876,Mitsubishi,Mitsubishi Grandis,2187150,5,7,4755,1795,1655,2830,1620,121,2378,870,1000,65,2004,mid-range
1877,Mitsubishi,Mitsubishi Grandis,2919000,5,7,4780,1795,1655,2830,1740,121,2378,870,1000,65,2007,mid-range
1878,Mitsubishi,Mitsubishi Grandis,2518000,5,6,4755,1795,1655,2830,1700,121,2378,870,1000,65,2003,mid-range
1879,Mitsubishi,Mitsubishi Grandis,2919000,5,7,4755,1835,1685,2830,1770,121,2378,870,1000,65,2005,mid-range
1880,Mitsubishi,Mitsubishi Galant Sigma,1734000,4,5,4660,1695,1375,2600,1220,69,1795,806,880,60,1989,mid-range
1881,Mitsubishi,Mitsubishi GTO,3410000,3,4,4565,1840,1285,2470,1650,165,2972,911,760,75,1992,mid-range
1882,Mitsubishi,Mitsubishi Galant Fortis Sportback,1932000,5,5,4585,1760,1515,2635,1370,102,1798,860,774,59,2010,mid-range
1883,Mitsubishi,Mitsubishi Galant Fortis Sportback,2100000,5,5,4585,1760,1515,2635,1440,102,1798,860,774,55,2009,mid-range
1884,Mitsubishi,Mitsubishi GTO,4105000,3,4,4565,1840,1285,2470,1710,206,2972,911,760,75,1992,mid-range
1885,Mitsubishi,Mitsubishi Grandis,2772000,5,7,4780,1795,1640,2830,1740,121,2378,870,1000,65,2005,mid-range
1886,Mitsubishi,Mitsubishi Galant Fortis,2331000,4,5,4570,1760,1490,2635,1410,113,1998,860,860,55,2007,mid-range
1887,Mitsubishi,Mitsubishi Galant Fortis Sportback,2373000,5,5,4585,1760,1515,2635,1480,113,1998,860,860,55,2008,mid-range
1888,Mitsubishi,Mitsubishi Grandis,2919000,5,6,4755,1835,1685,2830,1770,121,2378,870,1000,65,2005,mid-range
1889,Mitsubishi,Mitsubishi Grandis,2187150,5,6,4755,1795,1655,2830,1620,121,2378,870,1000,65,2004,mid-range
1890,Mitsubishi,Mitsubishi Galant Fortis,2467500,4,5,4570,1760,1490,2635,1340,113,1998,860,860,59,2009,mid-range
1891,Mitsubishi,Mitsubishi GTO,3435000,3,4,4555,1840,1285,2470,1680,165,2972,911,760,75,1990,mid-range
1892,Mitsubishi,Mitsubishi Galant Fortis,1995000,4,5,4570,1760,1490,2635,1410,113,1998,860,860,55,2008,mid-range
1893,Mitsubishi,Mitsubishi Grandis,2187150,5,7,4755,1795,1655,2830,1620,121,2378,870,1000,65,2004,mid-range
1894,Mitsubishi,Mitsubishi Grandis,2963000,5,6,4755,1795,1655,2830,1700,121,2378,870,1000,65,2003,mid-range
1895,Mitsubishi,Mitsubishi Grandis,2643900,5,6,4755,1795,1655,2830,1700,121,2378,870,1000,65,2004,mid-range
1896,Mitsubishi,Mitsubishi Grandis,2457000,5,7,4780,1795,1655,2830,1720,121,2378,870,1000,65,2007,mid-range
1897,Mitsubishi,Mitsubishi Galant Sports,2460000,5,5,4705,1730,1460,2635,1450,177,1998,784,690,64,1994,mid-range
1898,Mitsubishi,Mitsubishi Grandis,2566200,5,6,4755,1795,1640,2830,1630,121,2378,870,1000,65,2004,mid-range
1899,Mitsubishi,Mitsubishi GTO,4323000,3,4,4600,1840,1285,2470,1680,206,2972,911,760,75,1998,mid-range
1900,Mitsubishi,Mitsubishi GTO,3959000,3,4,4590,1840,1285,2470,1680,206,2972,911,760,75,1996,mid-range
1901,Mitsubishi,Mitsubishi Galant Fortis,1796000,4,5,4570,1760,1490,2635,1330,102,1798,860,774,59,2010,mid-range
1902,Mitsubishi,Mitsubishi GTO,3980000,3,4,4575,1840,1285,2470,1650,206,2972,911,760,75,1994,mid-range
1903,Mitsubishi,Mitsubishi Galant Fortis,2993000,4,5,4570,1760,1490,2635,1530,177,1998,860,860,55,2010,mid-range
1904,Mitsubishi,Mitsubishi Galant Fortis Sportback,2352000,5,5,4585,1760,1515,2635,1470,102,1798,860,774,55,2009,mid-range
1905,Mitsubishi,Mitsubishi Galant Fortis,2153000,4,5,4570,1760,1490,2635,1360,102,1798,860,774,59,2010,mid-range
1906,Mitsubishi,Mitsubishi Grandis,2856000,5,7,4775,1835,1685,2830,1760,121,2378,870,1000,65,2007,mid-range
1907,Mitsubishi,Mitsubishi Galant Fortis Sportback,2142000,5,5,4585,1760,1515,2635,1400,102,1798,860,774,59,2009,mid-range
1908,Mitsubishi,Mitsubishi GTO,3098000,3,4,4590,1840,1285,2470,1670,165,2972,911,760,75,1997,mid-range
1909,Mitsubishi,Mitsubishi Galant Fortis Sportback,3212000,5,5,4585,1760,1515,2635,1580,177,1998,860,860,55,2011,mid-range
1910,Mitsubishi,Mitsubishi Galant Fortis,2363000,4,5,4570,1760,1490,2635,1430,102,1798,860,774,55,2010,mid-range
1911,Mitsubishi,Mitsubishi Galant Fortis Sportback,2184000,5,5,4585,1760,1515,2635,1400,102,1798,860,774,59,2010,mid-range
1912,Mitsubishi,Mitsubishi Galant Sigma,2142000,4,5,4660,1695,1395,2600,1250,77,1998,747,760,60,1989,mid-range
1913,Mitsubishi,Mitsubishi Grandis,2859150,5,6,4755,1795,1655,2830,1620,121,2378,870,1000,65,2004,mid-range
1914,Mitsubishi,Mitsubishi Grandis,2817150,5,7,4755,1795,1655,2830,1620,121,2378,870,1000,65,2004,mid-range
1915,Mitsubishi,Mitsubishi GTO,3720000,3,4,4565,1840,1285,2470,1670,165,2972,911,760,75,1992,mid-range
1916,Mitsubishi,Mitsubishi Grandis,2874900,5,7,4755,1795,1655,2830,1700,121,2378,870,1000,65,2004,mid-range
1917,Mitsubishi,Mitsubishi Galant Fortis Sportback,3024000,5,5,4585,1760,1515,2635,1580,177,1998,860,860,55,2011,mid-range
1918,Mitsubishi,Mitsubishi Grandis,2772000,5,7,4780,1795,1655,2830,1660,121,2378,870,1000,65,2005,mid-range
1919,Mitsubishi,Mitsubishi Grandis,2439150,5,7,4755,1795,1655,2830,1700,121,2378,870,1000,65,2004,mid-range
1920,Mitsubishi,Mitsubishi Grandis,2449650,5,7,4755,1795,1655,2830,1620,121,2378,870,1000,65,2004,mid-range
1921,Mitsubishi,Mitsubishi GTO,4323000,3,4,4590,1840,1285,2470,1710,206,2972,911,760,75,1997,mid-range
1922,Mitsubishi,Mitsubishi Galant Fortis Sportback,3024000,5,5,4585,1760,1515,2635,1580,177,1998,860,860,55,2010,mid-range
1923,Mitsubishi,Mitsubishi Galant Sigma,2256000,4,5,4660,1695,1375,2600,1280,125,1997,850,880,60,1989,mid-range
1924,Mitsubishi,Mitsubishi Galant Sigma,2163000,4,5,4660,1695,1375,2600,1260,125,1997,850,880,60,1989,mid-range
1925,Mitsubishi,Mitsubishi Galant Fortis Sportback,2394000,5,5,4585,1760,1515,2635,1470,102,1798,860,774,55,2010,mid-range
1926,Mitsubishi,Mitsubishi Galant Sigma,2014000,4,5,4660,1695,1395,2600,1250,77,1998,747,760,60,1989,mid-range
1927,Mitsubishi,Mitsubishi Grandis,2835000,5,7,4775,1835,1685,2830,1690,121,2378,870,1000,65,2007,mid-range
1928,Mitsubishi,Mitsubishi Galant Fortis Sportback,2446000,5,5,4585,1760,1515,2635,1460,102,1798,860,774,55,2012,mid-range
1929,Mitsubishi,Mitsubishi Galant Sigma,2105000,4,5,4660,1695,1375,2600,1270,77,1998,747,760,60,1989,mid-range
1930,Mitsubishi,Mitsubishi Galant Fortis Sportback,2521800,5,5,4585,1760,1515,2635,1460,102,1798,860,774,55,2014,mid-range
1931,Mitsubishi,Mitsubishi Galant Fortis,2300000,4,5,4570,1760,1490,2635,1390,102,1798,860,774,55,2011,mid-range
1932,Mitsubishi,Mitsubishi Galant Fortis Sportback,2515885,5,5,4585,1760,1515,2635,1460,102,1798,860,774,55,2014,mid-range
1933,Mitsubishi,Mitsubishi GTO,4315000,3,4,4575,1840,1285,2470,1710,206,2972,911,760,75,1993,mid-range
1934,Mitsubishi,Mitsubishi Grandis,2518000,5,7,4755,1795,1655,2830,1700,121,2378,870,1000,65,2003,mid-range
1935,Mitsubishi,Mitsubishi Galant Fortis Sportback,2295000,5,5,4585,1760,1515,2635,1390,102,1798,860,774,59,2014,mid-range
1936,Mitsubishi,Mitsubishi Galant Fortis,2310000,4,5,4570,1760,1490,2635,1370,113,1998,860,860,59,2008,mid-range
1937,Mitsubishi,Mitsubishi Grandis,2923000,5,7,4755,1795,1655,2830,1700,121,2378,870,1000,65,2003,mid-range
1938,Mitsubishi,Mitsubishi Grandis,2439150,5,6,4755,1795,1655,2830,1700,121,2378,870,1000,65,2004,mid-range
1939,Mitsubishi,Mitsubishi GTO,2991000,3,4,4575,1840,1285,2470,1640,165,2972,911,760,75,1995,mid-range
1940,Mitsubishi,Mitsubishi Galant Fortis,2152500,4,5,4570,1760,1490,2635,1410,113,1998,860,860,55,2007,mid-range
1941,Mitsubishi,Mitsubishi Grandis,2683000,5,6,4755,1795,1655,2830,1620,121,2378,870,1000,65,2003,mid-range
